school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject
GP,F,16,U,GT3,A,3,4,services,other,course,father,1.0,1.0,0,no,no,no,no,yes,yes,yes,no,3.0,2.0,1.0,1.0,4.0,5.0,16.0,12.0,11.0,11.0,mat
GP,M,15,R,GT3,T,3,4,at_home,teacher,course,mother,4.0,2.0,0,no,yes,no,no,yes,yes,no,yes,5.0,3.0,3.0,1.0,1.0,5.0,0.0,9.0,0.0,0.0,mat
GP,F,15,U,GT3,T,4,4,services,at_home,course,mother,1.0,3.0,0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,5.0,0.0,11.0,0.0,0.0,mat
GP,M,17,R,GT3,T,3,4,at_home,other,course,mother,3.0,2.0,0,no,no,no,no,yes,yes,no,no,5.0,4.0,5.0,2.0,4.0,5.0,0.0,10.0,0.0,0.0,mat
GP,F,16,U,GT3,A,3,3,other,other,course,other,2.0,1.0,2,no,yes,no,yes,no,yes,yes,yes,4.0,3.0,2.0,1.0,1.0,5.0,0.0,4.0,0.0,0.0,mat
GP,M,16,U,LE3,T,1,1,services,other,course,mother,1.0,2.0,1,no,no,no,no,yes,yes,no,yes,4.0,4.0,4.0,1.0,3.0,5.0,0.0,14.0,12.0,12.0,mat
GP,F,15,U,GT3,T,4,4,teacher,teacher,course,mother,2.0,1.0,0,no,no,no,yes,yes,yes,yes,no,4.0,3.0,2.0,1.0,1.0,5.0,0.0,16.0,16.0,15.0,mat
GP,M,15,U,GT3,T,4,3,teacher,services,course,father,2.0,4.0,0,yes,yes,no,no,yes,yes,yes,no,2.0,2.0,2.0,1.0,1.0,3.0,0.0,7.0,9.0,0.0,mat
GP,M,16,U,LE3,T,2,2,services,services,reputation,father,2.0,1.0,2,no,yes,no,yes,yes,yes,yes,no,2.0,3.0,3.0,2.0,2.0,2.0,8.0,9.0,9.0,9.0,mat
GP,F,15,U,GT3,T,4,4,teacher,services,course,mother,1.0,3.0,0,no,yes,yes,yes,yes,yes,yes,no,4.0,2.0,2.0,1.0,1.0,5.0,2.0,9.0,11.0,11.0,mat
GP,F,16,U,LE3,T,1,1,at_home,at_home,course,mother,1.0,1.0,0,no,no,no,no,yes,yes,yes,no,3.0,4.0,4.0,3.0,3.0,1.0,2.0,14.0,14.0,13.0,mat
GP,M,17,U,GT3,T,2,1,other,other,home,mother,1.0,1.0,3,no,yes,no,no,yes,yes,yes,no,5.0,4.0,5.0,1.0,2.0,5.0,0.0,5.0,0.0,0.0,mat
GP,F,15,U,GT3,T,1,1,other,services,course,father,1.0,2.0,0,no,yes,yes,no,yes,yes,yes,no,4.0,4.0,2.0,1.0,2.0,5.0,0.0,8.0,11.0,11.0,mat
GP,F,15,U,GT3,T,3,2,health,services,home,father,1.0,2.0,3,no,yes,no,no,yes,yes,yes,no,3.0,3.0,2.0,1.0,1.0,3.0,0.0,6.0,7.0,0.0,mat
GP,F,15,U,GT3,T,1,2,at_home,other,course,mother,1.0,2.0,0,no,yes,yes,no,no,yes,yes,no,4.0,3.0,2.0,1.0,1.0,5.0,2.0,10.0,11.0,11.0,mat
GP,M,16,U,GT3,T,4,4,teacher,teacher,course,mother,1.0,1.0,0,no,yes,no,no,yes,no,yes,yes,3.0,3.0,2.0,2.0,1.0,5.0,0.0,7.0,6.0,0.0,mat
GP,M,15,U,LE3,A,2,1,services,other,course,mother,4.0,1.0,3,no,no,no,no,yes,yes,yes,no,4.0,5.0,5.0,2.0,5.0,5.0,0.0,8.0,9.0,10.0,mat
GP,M,18,U,LE3,T,1,1,other,other,course,mother,1.0,1.0,3,no,no,no,no,yes,no,yes,yes,2.0,3.0,5.0,2.0,5.0,4.0,0.0,6.0,5.0,0.0,mat
GP,M,16,U,LE3,T,2,1,at_home,other,course,mother,1.0,1.0,1,no,no,no,yes,yes,yes,no,yes,4.0,4.0,4.0,3.0,5.0,5.0,6.0,12.0,13.0,14.0,mat
GP,F,15,R,GT3,T,3,3,services,services,reputation,other,2.0,3.0,2,no,yes,yes,yes,yes,yes,yes,yes,4.0,2.0,1.0,2.0,3.0,3.0,8.0,10.0,10.0,10.0,mat
GP,M,19,U,GT3,T,3,2,services,at_home,home,mother,1.0,1.0,3,no,yes,no,no,yes,no,yes,yes,4.0,5.0,4.0,1.0,1.0,4.0,0.0,5.0,0.0,0.0,mat
GP,F,17,U,GT3,T,4,4,other,teacher,course,mother,1.0,1.0,0,yes,yes,no,no,yes,yes,no,yes,4.0,2.0,1.0,1.0,1.0,4.0,0.0,11.0,11.0,12.0,mat
GP,M,15,R,GT3,T,2,3,at_home,services,course,mother,1.0,2.0,0,yes,no,yes,yes,yes,yes,no,no,4.0,4.0,4.0,1.0,1.0,1.0,2.0,11.0,8.0,8.0,mat
GP,M,17,R,LE3,T,1,2,other,other,reputation,mother,1.0,1.0,0,no,no,no,no,yes,yes,no,no,2.0,2.0,2.0,3.0,3.0,5.0,8.0,16.0,12.0,13.0,mat
GP,F,18,R,GT3,T,1,1,at_home,other,course,mother,3.0,1.0,3,no,yes,no,yes,no,yes,no,no,5.0,2.0,5.0,1.0,5.0,4.0,6.0,9.0,8.0,10.0,mat
GP,M,16,R,GT3,T,2,2,at_home,other,course,mother,3.0,1.0,0,no,no,no,no,no,yes,no,no,4.0,2.0,2.0,1.0,2.0,3.0,2.0,17.0,15.0,15.0,mat
GP,M,16,U,GT3,T,3,3,other,services,course,father,1.0,2.0,1,no,yes,yes,no,yes,yes,yes,yes,4.0,5.0,5.0,4.0,4.0,5.0,4.0,10.0,12.0,12.0,mat
GP,M,17,R,LE3,T,2,1,at_home,other,course,mother,2.0,1.0,2,no,no,no,yes,yes,no,yes,yes,3.0,3.0,2.0,2.0,2.0,5.0,0.0,7.0,6.0,0.0,mat
GP,M,15,R,GT3,T,3,2,other,other,course,mother,2.0,2.0,2,yes,yes,no,no,yes,yes,yes,yes,4.0,4.0,4.0,1.0,4.0,3.0,6.0,5.0,9.0,7.0,mat
GP,M,16,U,LE3,T,1,2,other,other,course,mother,2.0,1.0,1,no,no,no,yes,yes,yes,no,no,4.0,4.0,4.0,2.0,4.0,5.0,0.0,7.0,0.0,0.0,mat
GP,M,17,U,GT3,T,1,3,at_home,services,course,father,1.0,1.0,0,no,no,no,no,yes,no,yes,no,5.0,3.0,3.0,1.0,4.0,2.0,2.0,10.0,10.0,10.0,mat
GP,M,17,R,LE3,T,1,1,other,services,course,mother,4.0,2.0,3,no,no,no,yes,yes,no,no,yes,5.0,3.0,5.0,1.0,5.0,5.0,0.0,5.0,8.0,7.0,mat
GP,M,16,U,GT3,T,3,2,services,services,course,mother,2.0,1.0,1,no,yes,no,yes,no,no,no,no,4.0,5.0,2.0,1.0,1.0,2.0,16.0,12.0,11.0,12.0,mat
GP,M,16,U,GT3,T,2,2,other,other,course,father,1.0,2.0,0,no,no,no,no,yes,no,yes,no,4.0,3.0,5.0,2.0,4.0,4.0,4.0,10.0,10.0,10.0,mat
GP,F,16,U,GT3,T,4,2,health,services,home,father,1.0,2.0,0,no,no,yes,no,yes,yes,yes,yes,4.0,2.0,3.0,1.0,1.0,3.0,0.0,14.0,15.0,16.0,mat
GP,F,16,U,GT3,T,2,2,other,other,home,mother,1.0,2.0,0,no,yes,yes,no,no,yes,yes,no,5.0,1.0,5.0,1.0,1.0,4.0,0.0,6.0,7.0,0.0,mat
GP,F,16,U,GT3,T,4,4,health,health,reputation,mother,1.0,2.0,0,no,yes,yes,no,yes,yes,yes,yes,4.0,4.0,2.0,1.0,1.0,3.0,0.0,14.0,14.0,14.0,mat
GP,M,16,U,GT3,T,3,4,other,other,course,father,3.0,1.0,2,no,yes,no,yes,no,yes,yes,no,3.0,4.0,5.0,2.0,4.0,2.0,0.0,6.0,5.0,0.0,mat
GP,M,16,U,GT3,T,1,0,other,other,reputation,mother,2.0,2.0,0,no,yes,yes,yes,yes,yes,yes,yes,4.0,3.0,2.0,1.0,1.0,3.0,2.0,13.0,15.0,16.0,mat
GP,M,17,U,LE3,T,4,4,teacher,other,reputation,mother,1.0,2.0,0,no,yes,yes,yes,yes,yes,yes,no,4.0,4.0,4.0,1.0,3.0,5.0,0.0,13.0,11.0,10.0,mat
GP,F,16,U,GT3,T,1,3,at_home,services,home,mother,1.0,2.0,3,no,no,no,yes,no,yes,yes,yes,4.0,3.0,5.0,1.0,1.0,3.0,0.0,8.0,7.0,0.0,mat
GP,F,16,U,LE3,T,3,3,other,other,reputation,mother,2.0,2.0,0,no,yes,yes,yes,yes,yes,yes,no,4.0,4.0,5.0,1.0,1.0,4.0,4.0,10.0,11.0,9.0,mat
GP,M,17,U,LE3,T,4,3,teacher,other,course,mother,2.0,2.0,0,no,no,yes,yes,yes,yes,yes,no,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,9.0,9.0,mat
GP,F,16,U,GT3,T,2,2,services,other,reputation,mother,2.0,2.0,0,no,no,yes,yes,no,yes,yes,no,3.0,4.0,4.0,1.0,4.0,5.0,2.0,13.0,13.0,11.0,mat
GP,M,17,U,GT3,T,3,3,other,other,reputation,father,1.0,2.0,0,no,no,no,yes,no,yes,yes,no,4.0,3.0,4.0,1.0,4.0,4.0,4.0,6.0,5.0,6.0,mat
GP,M,16,R,GT3,T,4,2,teacher,services,other,mother,1.0,1.0,0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,3.0,3.0,4.0,3.0,10.0,10.0,8.0,9.0,mat
GP,M,17,U,GT3,T,4,3,other,other,course,mother,1.0,2.0,0,no,yes,no,yes,yes,yes,yes,yes,5.0,2.0,3.0,1.0,1.0,2.0,4.0,10.0,10.0,11.0,mat
GP,M,16,U,GT3,T,4,3,teacher,other,home,mother,1.0,2.0,0,no,yes,yes,yes,yes,yes,yes,no,3.0,4.0,3.0,2.0,3.0,3.0,10.0,9.0,8.0,8.0,mat
GP,M,16,U,GT3,T,3,3,services,other,home,mother,1.0,2.0,0,no,no,yes,yes,yes,yes,yes,yes,4.0,2.0,3.0,1.0,2.0,3.0,2.0,12.0,13.0,12.0,mat
GP,F,17,U,GT3,T,2,4,services,services,reputation,father,1.0,2.0,0,no,yes,no,yes,yes,yes,no,no,5.0,4.0,2.0,2.0,3.0,5.0,0.0,16.0,17.0,17.0,mat
GP,F,17,U,LE3,T,3,3,other,other,reputation,mother,1.0,2.0,0,no,yes,no,yes,yes,yes,yes,yes,5.0,3.0,3.0,2.0,3.0,1.0,56.0,9.0,9.0,8.0,mat
GP,F,16,U,GT3,T,3,2,other,other,reputation,mother,1.0,2.0,0,no,yes,yes,no,yes,yes,yes,no,1.0,2.0,2.0,1.0,2.0,1.0,14.0,12.0,13.0,12.0,mat
GP,M,17,U,GT3,T,3,3,services,services,other,mother,1.0,2.0,0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,4.0,2.0,3.0,4.0,12.0,12.0,12.0,11.0,mat
GP,M,16,U,GT3,T,1,2,services,services,other,mother,1.0,1.0,0,no,yes,yes,yes,yes,yes,yes,yes,3.0,3.0,3.0,1.0,2.0,3.0,2.0,11.0,12.0,11.0,mat
GP,M,16,U,LE3,T,2,1,other,other,course,mother,1.0,2.0,0,no,no,yes,yes,yes,yes,yes,yes,4.0,2.0,3.0,1.0,2.0,5.0,0.0,15.0,15.0,15.0,mat
GP,F,17,U,GT3,A,3,3,health,other,reputation,mother,1.0,2.0,0,no,yes,no,no,no,yes,yes,yes,3.0,3.0,3.0,1.0,3.0,3.0,6.0,8.0,7.0,9.0,mat
GP,M,17,R,GT3,T,1,2,at_home,other,home,mother,1.0,2.0,0,no,no,no,no,yes,yes,no,no,3.0,1.0,3.0,1.0,5.0,3.0,4.0,8.0,9.0,10.0,mat
GP,F,16,U,GT3,T,2,3,services,services,course,mother,1.0,2.0,0,no,no,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,2.0,10.0,11.0,12.0,13.0,mat
GP,F,17,U,GT3,T,1,1,at_home,services,course,mother,1.0,2.0,0,no,no,no,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,1.0,3.0,0.0,8.0,8.0,9.0,mat
GP,M,17,U,GT3,T,1,2,at_home,services,other,other,2.0,2.0,0,no,no,yes,yes,no,yes,yes,no,4.0,4.0,4.0,4.0,5.0,5.0,12.0,7.0,8.0,8.0,mat
GP,M,16,R,GT3,T,3,3,services,services,reputation,mother,1.0,1.0,0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,2.0,3.0,4.0,5.0,8.0,8.0,9.0,10.0,mat
GP,M,16,U,GT3,T,2,3,other,other,home,father,2.0,1.0,0,no,no,no,no,yes,yes,yes,no,5.0,3.0,3.0,1.0,1.0,3.0,0.0,13.0,14.0,14.0,mat
GP,F,17,U,LE3,T,2,4,services,services,course,father,1.0,2.0,0,no,no,no,yes,yes,yes,yes,yes,4.0,3.0,2.0,1.0,1.0,5.0,0.0,14.0,15.0,15.0,mat
GP,M,17,U,GT3,T,4,4,services,teacher,home,mother,1.0,1.0,0,no,no,no,no,yes,yes,yes,no,5.0,2.0,3.0,1.0,2.0,5.0,4.0,17.0,15.0,16.0,mat
GP,M,16,R,LE3,T,3,3,teacher,other,home,father,3.0,1.0,0,no,yes,yes,yes,yes,yes,yes,no,3.0,3.0,4.0,3.0,5.0,3.0,8.0,9.0,9.0,10.0,mat
GP,F,17,U,GT3,T,4,4,services,teacher,home,mother,2.0,1.0,1,no,yes,no,no,yes,yes,yes,no,4.0,2.0,4.0,2.0,3.0,2.0,24.0,18.0,18.0,18.0,mat
GP,F,16,U,LE3,T,4,4,teacher,teacher,reputation,mother,1.0,2.0,0,no,yes,yes,no,yes,yes,yes,no,4.0,5.0,2.0,1.0,2.0,3.0,0.0,9.0,9.0,10.0,mat
GP,F,16,U,GT3,T,4,3,health,other,home,mother,1.0,2.0,0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,5.0,1.0,5.0,2.0,2.0,16.0,16.0,16.0,mat
GP,F,16,U,GT3,T,2,3,other,other,reputation,mother,1.0,2.0,0,yes,yes,yes,yes,yes,yes,no,no,4.0,4.0,3.0,1.0,3.0,4.0,6.0,8.0,10.0,10.0,mat
GP,F,17,U,GT3,T,1,1,other,other,course,mother,1.0,2.0,0,no,yes,yes,no,no,yes,no,no,4.0,4.0,4.0,1.0,3.0,1.0,4.0,9.0,9.0,10.0,mat
GP,F,17,R,GT3,T,2,2,other,other,reputation,mother,1.0,1.0,0,no,yes,no,no,yes,yes,yes,no,5.0,3.0,2.0,1.0,2.0,3.0,18.0,7.0,6.0,6.0,mat
GP,F,16,R,GT3,T,2,2,services,services,reputation,mother,2.0,4.0,0,no,yes,yes,yes,no,yes,yes,no,5.0,3.0,5.0,1.0,1.0,5.0,6.0,10.0,10.0,11.0,mat
GP,F,17,U,GT3,T,3,4,at_home,services,home,mother,1.0,3.0,1,no,yes,yes,no,yes,yes,yes,yes,4.0,4.0,3.0,3.0,4.0,5.0,28.0,10.0,9.0,9.0,mat
GP,F,16,U,GT3,A,3,1,services,other,course,mother,1.0,2.0,3,no,yes,yes,no,yes,yes,yes,no,2.0,3.0,3.0,2.0,2.0,4.0,5.0,7.0,7.0,7.0,mat
GP,F,16,U,GT3,T,4,3,teacher,other,other,mother,1.0,2.0,0,no,no,yes,yes,yes,yes,yes,yes,1.0,3.0,2.0,1.0,1.0,1.0,10.0,11.0,12.0,13.0,mat
GP,F,16,U,GT3,T,1,1,at_home,other,home,mother,2.0,1.0,0,no,yes,yes,no,yes,yes,no,no,4.0,3.0,2.0,1.0,4.0,5.0,6.0,9.0,9.0,10.0,mat
GP,F,17,R,GT3,T,4,3,teacher,other,reputation,mother,2.0,3.0,0,no,yes,yes,yes,yes,yes,yes,yes,4.0,4.0,2.0,1.0,1.0,4.0,6.0,7.0,7.0,7.0,mat
GP,F,19,U,GT3,T,3,3,other,other,reputation,other,1.0,4.0,0,no,yes,yes,yes,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,3.0,10.0,8.0,8.0,8.0,mat
GP,M,17,U,LE3,T,4,4,services,other,home,mother,1.0,2.0,0,no,yes,yes,no,yes,yes,yes,yes,5.0,3.0,5.0,4.0,5.0,3.0,13.0,12.0,12.0,13.0,mat
GP,F,16,U,GT3,A,2,2,other,other,reputation,mother,1.0,2.0,0,yes,yes,yes,no,yes,yes,yes,no,3.0,3.0,4.0,1.0,1.0,4.0,0.0,12.0,13.0,14.0,mat
GP,M,18,U,GT3,T,2,2,services,other,home,mother,1.0,2.0,1,no,yes,yes,yes,yes,yes,yes,no,4.0,4.0,4.0,2.0,4.0,5.0,15.0,6.0,7.0,8.0,mat
GP,F,17,R,LE3,T,4,4,services,other,other,mother,1.0,1.0,0,no,yes,yes,no,yes,yes,no,no,5.0,2.0,1.0,1.0,2.0,3.0,12.0,8.0,10.0,10.0,mat
GP,F,17,U,LE3,T,3,2,other,other,reputation,mother,2.0,2.0,0,no,no,yes,no,yes,yes,yes,no,4.0,4.0,4.0,1.0,3.0,1.0,2.0,14.0,15.0,15.0,mat
GP,F,17,U,GT3,T,4,3,other,other,reputation,mother,1.0,2.0,2,no,no,yes,no,yes,yes,yes,yes,3.0,4.0,5.0,2.0,4.0,1.0,22.0,6.0,6.0,4.0,mat
GP,M,18,U,LE3,T,3,3,services,health,home,father,1.0,2.0,1,no,yes,yes,no,yes,yes,yes,no,3.0,2.0,4.0,2.0,4.0,4.0,13.0,6.0,6.0,8.0,mat
GP,F,17,U,GT3,T,2,3,at_home,other,home,father,2.0,1.0,0,no,yes,yes,no,yes,yes,no,no,3.0,3.0,3.0,1.0,4.0,3.0,3.0,7.0,7.0,8.0,mat
GP,F,17,U,GT3,T,2,2,at_home,at_home,course,mother,1.0,3.0,0,no,yes,yes,yes,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,4.0,4.0,9.0,10.0,10.0,mat
GP,F,17,R,GT3,T,2,1,at_home,services,reputation,mother,2.0,2.0,0,no,yes,no,yes,yes,yes,yes,no,4.0,2.0,5.0,1.0,2.0,5.0,2.0,6.0,6.0,6.0,mat
GP,F,17,U,GT3,T,1,1,at_home,other,reputation,mother,1.0,3.0,1,no,yes,no,yes,yes,yes,no,yes,4.0,3.0,4.0,1.0,1.0,5.0,0.0,6.0,5.0,0.0,mat
GP,F,16,U,GT3,T,2,3,services,teacher,other,mother,1.0,2.0,0,yes,no,no,no,yes,yes,yes,no,2.0,3.0,1.0,1.0,1.0,3.0,2.0,16.0,16.0,17.0,mat
GP,M,18,U,GT3,T,2,2,other,other,home,mother,2.0,2.0,0,no,yes,yes,no,yes,yes,yes,no,3.0,3.0,3.0,5.0,5.0,4.0,0.0,12.0,13.0,13.0,mat
GP,F,16,U,GT3,T,4,4,teacher,services,home,mother,1.0,3.0,0,no,yes,no,yes,no,yes,yes,no,5.0,3.0,2.0,1.0,1.0,5.0,0.0,13.0,13.0,14.0,mat
GP,F,18,R,GT3,T,3,1,other,other,reputation,mother,1.0,2.0,1,no,no,no,yes,yes,yes,yes,yes,5.0,3.0,3.0,1.0,1.0,4.0,16.0,9.0,8.0,7.0,mat
GP,F,17,U,GT3,T,3,2,other,other,course,mother,1.0,2.0,0,no,no,no,yes,no,yes,yes,no,5.0,3.0,4.0,1.0,3.0,3.0,10.0,16.0,15.0,15.0,mat
GP,M,17,U,LE3,T,2,3,services,services,reputation,father,1.0,2.0,0,no,yes,yes,no,no,yes,yes,no,5.0,3.0,3.0,1.0,3.0,3.0,2.0,12.0,11.0,12.0,mat
GP,M,18,U,LE3,T,2,1,at_home,other,course,mother,4.0,2.0,0,yes,yes,yes,yes,yes,yes,yes,yes,4.0,3.0,2.0,4.0,5.0,3.0,14.0,10.0,8.0,9.0,mat
GP,F,17,U,GT3,A,2,1,other,other,course,mother,2.0,3.0,0,no,no,no,yes,yes,yes,yes,yes,3.0,2.0,3.0,1.0,2.0,3.0,10.0,12.0,10.0,12.0,mat
GP,F,17,U,LE3,T,4,3,health,other,reputation,father,1.0,2.0,0,no,no,no,yes,yes,yes,yes,yes,3.0,2.0,3.0,1.0,2.0,3.0,14.0,13.0,13.0,14.0,mat
GP,M,17,R,GT3,T,2,2,other,other,course,father,2.0,2.0,0,no,yes,yes,yes,yes,yes,yes,no,4.0,5.0,2.0,1.0,1.0,1.0,4.0,11.0,11.0,11.0,mat
GP,M,17,U,GT3,T,4,4,teacher,teacher,reputation,mother,1.0,2.0,0,yes,yes,no,yes,yes,yes,yes,yes,4.0,5.0,5.0,1.0,3.0,2.0,14.0,11.0,9.0,9.0,mat
GP,M,16,U,GT3,T,4,4,health,other,reputation,father,1.0,2.0,0,no,yes,yes,yes,yes,yes,yes,no,4.0,2.0,4.0,2.0,4.0,1.0,2.0,14.0,13.0,13.0,mat
GP,M,16,U,LE3,T,1,1,other,other,home,mother,2.0,2.0,0,no,yes,yes,no,yes,yes,yes,no,3.0,4.0,2.0,1.0,1.0,5.0,18.0,9.0,7.0,6.0,mat
GP,M,16,U,GT3,T,3,2,at_home,other,reputation,mother,2.0,3.0,0,no,no,no,yes,yes,yes,yes,yes,5.0,3.0,3.0,1.0,3.0,2.0,10.0,11.0,9.0,10.0,mat
GP,M,17,U,LE3,T,2,2,other,other,home,father,1.0,2.0,0,no,no,yes,yes,no,yes,yes,yes,4.0,4.0,2.0,5.0,5.0,4.0,4.0,14.0,13.0,13.0,mat
GP,F,16,U,GT3,T,2,1,other,other,home,mother,1.0,1.0,0,no,no,no,no,yes,yes,yes,yes,4.0,5.0,2.0,1.0,1.0,5.0,20.0,13.0,12.0,12.0,mat
GP,F,17,R,GT3,T,2,1,at_home,services,course,mother,3.0,2.0,0,no,no,no,yes,yes,yes,no,no,2.0,1.0,1.0,1.0,1.0,3.0,2.0,13.0,11.0,11.0,mat
GP,M,18,U,GT3,T,2,2,other,services,reputation,father,1.0,2.0,1,no,no,no,no,yes,no,yes,no,5.0,5.0,4.0,3.0,5.0,2.0,0.0,7.0,7.0,0.0,mat
GP,M,17,U,LE3,T,4,3,health,other,course,mother,2.0,2.0,0,no,no,no,yes,yes,yes,yes,yes,2.0,5.0,5.0,1.0,4.0,5.0,14.0,12.0,12.0,12.0,mat
GP,M,17,R,LE3,A,4,4,teacher,other,course,mother,2.0,2.0,0,no,yes,yes,no,yes,yes,yes,no,3.0,3.0,3.0,2.0,3.0,4.0,2.0,10.0,11.0,12.0,mat
GP,M,16,U,LE3,T,4,3,teacher,other,course,mother,1.0,1.0,0,no,no,no,yes,no,yes,yes,no,5.0,4.0,5.0,1.0,1.0,3.0,0.0,6.0,0.0,0.0,mat
GP,M,16,U,GT3,T,4,4,services,services,course,mother,1.0,1.0,0,no,no,no,yes,yes,yes,yes,no,5.0,3.0,2.0,1.0,2.0,5.0,0.0,13.0,12.0,12.0,mat
GP,F,18,U,GT3,T,2,1,other,other,course,other,2.0,3.0,0,no,yes,yes,no,no,yes,yes,yes,4.0,4.0,4.0,1.0,1.0,3.0,0.0,7.0,0.0,0.0,mat
GP,M,16,U,GT3,T,2,1,other,other,course,mother,3.0,1.0,0,no,no,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,4.0,6.0,18.0,18.0,18.0,mat
GP,M,17,U,GT3,T,2,3,other,other,course,father,2.0,1.0,0,no,no,no,no,yes,yes,yes,no,5.0,2.0,2.0,1.0,1.0,2.0,4.0,12.0,12.0,13.0,mat
GP,M,22,U,GT3,T,3,1,services,services,other,mother,1.0,1.0,3,no,no,no,no,no,no,yes,yes,5.0,4.0,5.0,5.0,5.0,1.0,16.0,6.0,8.0,8.0,mat
GP,M,18,R,LE3,T,3,3,other,services,course,mother,1.0,2.0,1,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,3.0,1.0,3.0,5.0,8.0,3.0,5.0,5.0,mat
GP,M,16,U,GT3,T,0,2,other,other,other,mother,1.0,1.0,0,no,no,yes,no,no,yes,yes,no,4.0,3.0,2.0,2.0,4.0,5.0,0.0,13.0,15.0,15.0,mat
GP,M,18,U,GT3,T,3,2,services,other,course,mother,2.0,1.0,1,no,no,no,no,yes,no,yes,no,4.0,4.0,5.0,2.0,4.0,5.0,0.0,6.0,8.0,8.0,mat
GP,M,16,U,GT3,T,3,3,at_home,other,reputation,other,3.0,2.0,0,yes,yes,no,no,no,yes,yes,no,5.0,3.0,3.0,1.0,3.0,2.0,6.0,7.0,10.0,10.0,mat
GP,M,18,U,GT3,T,2,1,services,services,other,mother,1.0,1.0,1,no,no,no,no,no,no,yes,no,3.0,2.0,5.0,2.0,5.0,5.0,4.0,6.0,9.0,8.0,mat
GP,M,16,R,GT3,T,2,1,other,other,course,mother,2.0,1.0,0,no,no,no,yes,no,yes,no,no,3.0,3.0,2.0,1.0,3.0,3.0,0.0,8.0,9.0,8.0,mat
GP,M,17,R,GT3,T,2,1,other,other,course,mother,1.0,1.0,0,no,no,no,no,no,yes,yes,no,4.0,4.0,2.0,2.0,4.0,5.0,0.0,8.0,12.0,12.0,mat
GP,M,17,U,LE3,T,1,1,health,other,course,mother,2.0,1.0,1,no,yes,no,yes,yes,yes,yes,no,4.0,4.0,4.0,1.0,2.0,5.0,2.0,7.0,9.0,8.0,mat
GP,F,17,U,LE3,T,4,2,teacher,services,reputation,mother,1.0,4.0,0,no,yes,yes,yes,yes,yes,yes,no,4.0,2.0,3.0,1.0,1.0,4.0,6.0,14.0,12.0,13.0,mat
GP,M,19,U,LE3,A,4,3,services,at_home,reputation,mother,1.0,2.0,0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,1.0,1.0,1.0,1.0,12.0,11.0,11.0,11.0,mat
GP,M,18,U,GT3,T,2,1,other,other,home,mother,1.0,2.0,0,no,no,no,yes,yes,yes,yes,no,5.0,2.0,4.0,1.0,2.0,4.0,8.0,15.0,14.0,14.0,mat
GP,F,17,U,LE3,T,2,2,services,services,course,father,1.0,4.0,0,no,no,yes,yes,yes,yes,yes,yes,3.0,4.0,1.0,1.0,1.0,2.0,0.0,10.0,9.0,0.0,mat
GP,F,18,U,GT3,T,4,3,services,other,home,father,1.0,2.0,0,no,yes,yes,no,yes,yes,yes,yes,3.0,1.0,2.0,1.0,3.0,2.0,21.0,17.0,18.0,18.0,mat
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1.0,2.0,0,no,yes,yes,no,no,yes,yes,no,4.0,3.0,2.0,1.0,1.0,3.0,2.0,8.0,8.0,8.0,mat
GP,M,18,R,GT3,T,3,2,other,other,course,mother,1.0,3.0,0,no,no,no,yes,no,yes,no,no,5.0,3.0,2.0,1.0,1.0,3.0,1.0,13.0,12.0,12.0,mat
GP,F,17,U,GT3,T,3,3,other,other,home,mother,1.0,3.0,0,no,no,no,yes,no,yes,no,no,3.0,2.0,3.0,1.0,1.0,4.0,4.0,10.0,9.0,9.0,mat
GP,F,18,U,GT3,T,2,2,at_home,services,home,mother,1.0,3.0,0,no,yes,yes,yes,yes,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,3.0,0.0,9.0,10.0,0.0,mat
GP,M,18,R,LE3,A,3,4,other,other,reputation,mother,2.0,2.0,0,no,yes,yes,yes,yes,yes,yes,no,4.0,2.0,5.0,3.0,4.0,1.0,13.0,17.0,17.0,17.0,mat
GP,M,17,U,GT3,T,3,1,services,other,other,mother,1.0,2.0,0,no,no,yes,yes,yes,yes,yes,yes,5.0,4.0,4.0,3.0,4.0,5.0,2.0,9.0,9.0,10.0,mat
GP,F,18,R,GT3,T,4,4,teacher,other,reputation,mother,2.0,2.0,0,no,no,yes,yes,yes,yes,yes,no,4.0,3.0,4.0,2.0,2.0,4.0,8.0,12.0,10.0,11.0,mat
